Date,ATVI,ADBE,AMD,ALXN,ALGN,GOOGL,GOOG,AMZN,AAL,AMGN,ADI,AAPL,AMAT,ASML,ADSK,ADP,BIDU,BIIB,BMRN,BKNG,AVGO,CDNS,CELG,CERN,CHTR,CHKP,CTAS,CSCO,CTXS,CTSH,CMCSA,COST,CSX,CTRP,DLTR,EBAY,EA,EXPE,FB,FAST,FISV,FOX,GILD,HAS,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KLAC,LRCX,LBTYA,LBTYK,LULU,MAR,MXIM,MELI,MCHP,MU,MSFT,MDLZ,MNST,MYL,NTAP,NTES,NFLX,NVDA,ORLY,PCAR,PAYX,PYPL,PEP,QCOM,REGN,ROST,SIRI,SWKS,SBUX,SYMC,SNPS,TMUS,TTWO,TSLA,TXN,KHC,ULTA,UAL,VRSN,VRSK,VRTX,WBA,WDC,WLTW,WDAY,WYNN,XEL,XLNX
01/09/2015,27.1083107,75.98999786,1.710000038,170.8500061,53.93999863,629.5599976,597.789978,496.5400085,37.88185883,134.0500946,49.37281799,101.3038635,14.66021729,86.44568634,45.49000168,69.00374603,143.5700073,292.5,124.6299973,1215.359985,110.0188904,19.71999931,115.4599991,59.86999893,177.7599945,77.23999786,79.28622437,22.25074959,51.73561096,59.87102509,25.01589775,127.858696,25.0675106,32.15999985,69.65000153,26.38135147,63.43000031,106.8256149,87.23000336,33.87940979,41.43500137,25.71189117,91.76900482,66.45450592,51.98431396,70.54000092,193.1300049,115.1200027,25.20948792,80.87773895,167.8066711,69.12625122,43.61878586,65.29851532,46.54000092,43.40000153,63.06999969,65.87441254,28.9120121,107.7013626,37.13774109,15.81999969,38.70925522,38.13815308,45.00999832,48.29000092,28.55272865,105.0828476,105.7900009,21.1106472,231.5399933,49.13373947,38.78884888,33.77000046,81.65301514,47.61035538,496.4200134,45.74885941,3.687605143,78.84438324,50.15300751,15.13750935,45.63999939,38.23549271,28.35000038,238.6300049,42.29807281,61.71969604,153.7599945,57.13000107,66.55999756,71.44101715,124.0400009,80.04196167,70.64588928,106.409996,69.58999634,66.11428833,29.16045189,37.29107666
02/09/2015,27.60454941,77.25,1.769999981,176.2400055,55.09999847,644.9099731,614.3400269,510.5499878,40.11418152,138.4408569,50.33169937,105.6486588,14.84004021,87.87093353,45.99000168,70.83219147,148.1499939,304.2099915,129.2599945,1242.869995,114.3230667,19.93000031,119.5800018,60.95999908,179.6799927,78.34999847,80.77536011,22.72020912,53.3098259,61.15195084,25.40690804,129.8186493,25.31134033,32.72999954,67.58999634,26.76989937,64.66999817,109.7389374,89.88999939,34.67550659,42.59000015,26.09608078,94.28272247,68.27807617,53.0901947,72.91000366,198.1100006,123.2799988,25.91629791,82.54146576,170.3766632,71.57158661,44.1909256,66.74417114,46.81999969,43.56999969,65.36000061,67.6192627,29.55788612,109.0001602,37.82821274,16.29000092,40.13470078,39.30991745,45.46666718,48.61999893,28.83862495,104.7671432,105.4400024,21.74710083,239.6600037,50.09867477,39.70814896,35.06999969,82.56523895,48.3372345,518.7800293,46.80919647,3.746449709,81.39817047,51.80289841,15.14509964,46.31000137,38.58879852,28.70999908,247.6900024,43.21997452,63.43608856,158.5099945,57.29000092,68.04000092,73.51698303,129,81.70719147,71.26057434,106.785759,71.11000061,67.45541382,29.26655197,37.78138733
03/09/2015,27.82834435,78.31999969,1.789999962,175.2799988,55.13000107,637.0499878,606.25,504.7200012,39.51503372,135.6591187,50.86644745,103.7959976,14.91575432,89.85852814,45.93999863,71.25485992,149.0800018,301.6300049,126.4499969,1240.369995,114.0742111,20.52000046,117.6500015,60.81000137,182.8800049,78.08999634,81.22399139,22.94165611,53.68954086,61.46484756,25.55695534,129.8740845,25.58330536,32.94499969,67,26.9392662,65.79000092,109.2646866,88.15000153,34.0512886,42.86500168,26.1152916,92.14878845,70.43151093,53,72.97000122,195.4499969,116.0699997,26.35125542,82.7434082,171.25,72.82808685,44.34531403,67.3543396,47.47999954,44.22000122,64.94999695,67.76226807,29.86289024,111.270607,38.42661667,16.59000015,40.2643013,40.21199036,45.21333313,47.41999817,28.7648468,104.5088425,101.0599976,21.80584908,237.9400024,50.02975082,39.89557648,35.31000137,83.00673676,48.06898117,508.5100098,46.83817673,3.726834536,81.01839447,51.26855087,15.15269756,47.13999939,38.71638107,28.70000076,245.5700073,43.32037735,63.51530075,158.9299927,57.25,68.23000336,73.67666626,126.5299988,82.10720825,71.83138275,106.8107986,71.69000244,68.74994659,29.43455124,38.1051712
04/09/2015,27.34183502,76.88999939,1.820000052,171.9799957,54.27999878,628.960022,600.7000122,499,39.23478317,133.650116,49.7508316,102.7615128,14.56557465,88.58841705,45.36999893,69.96850586,146,302.2600098,126.5100021,1245.25,111.6594467,20.29000092,117.3899994,59.83000183,183.0200043,77.61000061,79.94488525,22.60505867,53.70536041,60.37948608,25.36143875,128.0251007,25.1800499,31.95999908,68.08999634,26.38135147,66.37000275,107.6580124,88.26000214,33.92463684,42.05500031,25.99939346,92.2844162,69.06613159,52.2627449,72.55999756,193.1600037,115.8799973,25.8438015,81.86826324,169.4666595,72.17082977,43.17379379,65.75178528,47.20000076,43.81000137,65.68000031,66.76113892,29.59377289,107.2552032,37.74536133,16.81999969,39.44049072,39.58891296,44.74666595,48.04999924,28.19304848,103.0068207,98.79000092,21.29668617,234.6499939,48.97004318,39.54750061,34.29000092,81.91653442,46.97866058,499.9899902,46.79953384,3.707220078,79.14818573,50.88420486,14.92483521,46.59999847,38.49065781,28.45000076,241.9299927,42.47149658,62.11578369,157.6999969,56.68999863,67.12999725,72.66862488,126.9899979,81.33505249,70.2682724,105.8589172,70.08999634,68.05143738,28.85098648,37.06906128
08/09/2015,28.09106064,79.77999878,1.879999995,176.9299927,55.40000153,643.8800049,614.6599731,517.539978,39.42805862,140.504425,53.26363754,105.6204681,14.88736057,91.02199554,46.81000137,71.85209656,148.1799927,308.7399902,132.5899963,1280.400024,119.0419693,20.85000038,123.0199966,62.38000107,186.3099976,78.29000092,82.44584656,23.29596519,55.24794006,61.76797104,25.9661541,130.7523956,26.25852394,32.22499847,68.79000092,26.26179886,68.5,110.7842789,89.52999878,35.13687515,43.28499985,26.685112,94.85238647,69.90918732,53.5647049,74.76000214,198.4199982,120.1299973,26.73184395,84.37827301,173.5466614,74.07489777,45.22621918,68.46670532,48.22000122,44.77999878,65.88999939,69.04943085,30.47288704,108.6135025,41.29893875,17.53000069,40.62527847,39.92370605,45.63333511,48.72000122,29.04151917,107.5032959,94.94999695,22.20730591,238.5,49.62482071,40.68099594,34.70000076,83.22296906,47.76612091,542.7600098,48.08448792,3.775872231,83.28739166,51.75602341,15.2590313,48.04999924,39.53094482,29.57999992,248.1699982,44.44308853,65.1964798,164.6100006,57.50999832,68.23000336,74.63480377,133.1100006,83.80962372,73.67544556,108.7145462,71.76999664,69.70918274,29.24887276,39.55757904
09/09/2015,27.91591644,78.51999664,1.850000024,171.7599945,54.97000122,643.4099731,612.7199707,516.8900146,39.62133026,137.3408813,51.88064194,103.5891113,14.63182449,88.29753876,46.15999985,71.66716766,150.1100006,303.480011,129.8699951,1276.719971,117.2078552,20.61000061,121.0599976,61.43000031,185.0500031,77.73000336,81.17626953,22.97708893,54.52806473,60.75104904,25.76609802,129.134491,26.08033943,32.97499847,67.94000244,26.1023941,67.77999878,109.7099152,90.44000244,34.70264053,42.55500031,26.06699944,93.87582397,68.98366547,52.69019699,74.34999847,196.7400055,118.1999969,26.49624443,83.32040405,169.9900055,73.05038452,44.81755066,66.5436554,47.36999893,43.97000122,64.05000305,67.87667847,30.22170067,107.1362381,41.17644501,16.95999908,39.86627197,39.04952621,44.13333511,47.56000137,28.70028687,109.263588,99.18000031,21.76668358,239.2299957,49.43528366,40.46678925,34.36999893,81.83545685,47.00462341,527.3499756,47.70769501,3.766064644,82.04372406,51.26855087,14.91724014,47.22000122,38.70656586,29.12000084,248.9100037,43.45729446,63.52410889,163.3999939,57.66999817,68.09999847,73.3273468,129.9499969,82.73980713,72.34945679,108.8147278,70.26999664,68.02350616,28.78909492,38.47521973
10/09/2015,28.2759304,78.69999695,1.840000033,171.6499939,55.18999863,651.0800171,621.3499756,522.2399902,39.82426834,139.2135773,51.64092255,105.8649673,14.72646713,89.40283203,46.22999954,72.04624939,146.75,312.6199951,133.0800018,1287.73999,118.6364517,20.77000046,122.9700012,61.81000137,184.2899933,78.73000336,81.33854675,23.26053429,55.29539871,61.2399559,25.70698929,129.4395752,26.2772789,33.59500122,66.05999756,26.05257988,68.73999786,112.2167435,91.98000336,34.93785095,42.95999908,26.09597206,96.97730255,69.67093658,52.88235474,75.33000183,199.9499969,124.5,26.52343178,84.91681671,170.5133362,73.16634369,46.75193405,67.77856445,47.77000046,44.50999832,53.54000092,68.90640259,30.32038689,106.0852966,41.01868057,17.20000076,40.06991577,39.41222,44.08000183,47.79999924,28.92162895,114.1522751,99.48000336,22.10939217,241.2400055,49.40081406,40.43109131,33.45999908,82.04268646,47.87860489,531.2199707,48.1521225,3.785679579,83.61016846,51.9060173,15.19826603,47.59999847,38.91266251,29.14999962,248.4799957,43.27474213,63.51530075,164.8300018,56.90000153,68.79000092,73.61679077,132,83.14912415,71.3396225,108.1133652,70.16000366,64.88496399,28.92171669,38.64173889
11/09/2015,28.3635025,79.19000244,2.00999999,171.9299927,55.54999924,655.2999878,625.7700195,529.4400024,40.73266602,139.2771912,51.95440292,107.4072876,14.66968346,88.88896942,46.29999924,72.40686035,144.0299988,315.3699951,132.8800049,1290.410034,120.8115768,20.64999962,123.9700012,62.52000046,184.4499969,79.18000031,81.86355591,23.04794502,55.73839951,61.39639664,25.64788246,130.4010925,26.72742653,34.43000031,66.45999908,26.22194672,68.91000366,112.865242,92.05000305,34.98308945,43.03499985,25.98007774,99.12934113,70.33071899,53.03529358,76.34999847,206.4100037,131.0099945,26.70466042,85.8881073,171.7666626,73.99756622,46.50672913,67.71257782,47.33000183,43.93000031,54.00999832,69.61196899,30.51773453,104.3502579,40.73098755,16.79999924,40.24577713,39.6912117,44.25666809,48.65000153,29.12452126,112.3632507,97.51000214,22.17793083,245.8500061,49.51281738,40.79701233,33.54999924,82.54723358,47.29883957,533.2999878,48.3646698,3.736642122,83.69561005,52.99343872,15.18307495,47.88000107,39.07949829,29.18000031,250.2400055,43.42078781,64.92362213,165.0599976,56.83000183,69.16000366,73.72657776,134.0599976,84.09803009,70.71611786,106.5853424,71.36000061,63.06889343,29.31960487,38.78974915
14/09/2015,28.42188454,78.45999908,1.820000052,168.8000031,55.61000061,652.4699707,623.2399902,521.3800049,40.86795425,137.2681885,53.07001877,108.4417572,14.76432419,88.1618042,46.15000153,71.89831543,141.2700043,316.230011,131.4900055,1286.829956,120.9129715,20.67000008,122.2099991,61.75,184.5700073,78.66000366,81.44355011,22.76450157,55.92824936,60.70216751,25.57513428,130.493515,26.62426567,32.94499969,65.33999634,25.6540699,68.34999847,112.0328445,92.30999756,34.56694031,42.60499954,25.7579422,99.26548767,71.09127808,53.13333511,75.69999695,206.0200043,128.2100067,26.63216591,85.41689301,170.1933289,73.32099915,47.38763428,68.34416962,46.84000015,43.59999847,53.79000092,69.59289551,30.81376839,105.1929932,40.75883102,16.70000076,39.83851242,39.31921768,44.05333328,49.06000137,28.71873283,109.8280334,95.69000244,22.21709633,244.2700043,49.15959167,40.44001007,33.77000046,82.16881561,46.99597549,531.4000244,47.78498077,3.756257534,84.96775055,52.76845932,15.04636192,47.68000031,39.20708466,29.04000092,253.1900024,43.65811157,65.61899567,163,57.45000076,69.22000122,73.02793121,134.8500061,83.88407135,70.81274414,105.8338547,69.87000275,63.76737595,29.31960487,39.62234879
15/09/2015,28.99596786,79.52999878,1.860000014,169.0299988,56.52000046,665.0700073,635.1400146,522.3699951,41.20619583,138.3044891,53.75229645,109.3539886,15.06718159,90.48873901,46.61999893,72.94313049,141.3999939,319.8599854,131.8800049,1318.800049,123.8530655,21.13999939,124.3499985,62.63999939,188.5099945,79.51000214,82.59857178,23.01251411,57.15440369,61.37684631,25.97979546,131.6768951,27.09316826,33.45999908,66.23999786,25.88321304,69.37999725,115.0139313,92.90000153,34.99213791,43.34999847,25.96075821,100.8087311,72.46583557,53.10195923,76.94000244,205.7100067,131.4700012,26.94026375,85.58037567,171.2566681,75.41837311,47.75090027,69.77703094,47.18999863,44.18999863,53.36999893,68.87779999,30.71508598,107.2750397,40.84235764,16.52000046,40.70859146,39.97950745,44.15999985,49.56000137,29.68708992,109.894989,99.16000366,22.46188545,249.3899994,50.2020607,41.02907562,33.79999924,82.94364166,47.48055649,541.4500122,47.74633408,3.785679579,87.01836395,53.3496666,15.12231541,48.04999924,40.54179382,29.48999977,253.5700073,44.08711243,66.35836029,164.0599976,57.27999878,70.16000366,73.67666626,135.4499969,84.58178711,70.90054321,106.5602951,70.66999817,65.51824951,29.56066322,39.91837692
16/09/2015,29.69653893,80.52999878,1.889999986,167.7899933,56.59999847,665.5200195,635.9799805,527.3900146,41.61206436,137.4317932,53.89059448,109.4762344,15.30379105,90.8571701,46.90000153,73.59037781,150.3500061,319.5599976,129.0899963,1320.47998,121.5694275,21.20000076,123.7799988,63.38999939,187.8600006,79.54000092,82.40765381,23.09223747,57.72396851,62.20798111,26.25259399,132.7677765,27.43078041,36.15000153,67.70999908,26.64038277,70.27999878,120.6760635,93.44999695,35.19115448,43.65000153,26.14426231,100.7905655,73.53798676,53.56078339,76.95999908,205.2899933,130.8000031,26.97650909,86.0419693,171.5,75.86299133,48.30487823,70.47462463,47.77999878,44.56999969,54.65000153,69.40220642,30.69714546,108.3458176,40.74955368,16.68000031,41.00478363,40.02599716,44.64333344,49.00999832,29.84387016,113.7026367,104.0800018,22.61855316,252.5,50.52944183,41.3057518,33.77000046,83.8536377,47.76612091,540.9899902,48.06515884,3.795487165,86.88546753,53.67777252,15.15269756,48.13000107,40.75769806,29.47999954,262.25,44.45222092,67.22094727,164.7200012,57.95000076,70.61000061,73.63674927,133.6600037,84.57246399,71.26937103,107.5372314,71.95999908,68.71268463,29.78386116,40.12190628
17/09/2015,30.13439941,80.30999756,1.889999986,167.9900055,58.45000076,671.6699829,642.9000244,538.8699951,42.51079559,139.9135132,53.41115952,107.1345596,15.16182613,89.96517944,46.77999878,73.44243622,147.0599976,325.2999878,132.1300049,1318,120.755806,21.12999916,125.7300034,64.51999664,192.2200012,79.56999969,82.7035675,22.92393875,57.81889343,61.49418259,26.57995605,132.5274353,27.36513138,35.13000107,67.83000183,26.1721344,71.05999756,124.6928024,94.33999634,34.711689,43.79999924,26.1249485,101.3170853,71.02716064,54.14117813,77.91999817,210.0599976,130.1100006,26.92213821,82.48375702,173.0800018,75.38938141,46.59754181,68.47612762,48.79999924,45.40000153,53.83000183,68.80152893,30.56259346,104.0131683,40.21130371,16.40999985,40.95849991,40.65838242,44.90000153,49.36999893,29.70553589,111.3300476,104.2099991,22.82417488,250.6799927,49.75405121,41.67168045,33.31999969,84.12393188,47.57574081,550.9699707,48.78010559,3.785679579,86.1449585,53.69652557,15.25144005,47.88999939,41.68022156,29.54000092,262.0700073,43.95019913,67.27375793,168.1399994,61.56000137,70.48999786,73.42715454,135.1900024,83.42821503,70.89176941,106.9109879,72.01999664,65.4437561,30.21240234,39.86287308
18/09/2015,30.26089287,81.25,1.870000005,166.5800018,57.41999817,660.9199829,629.25,540.2600098,42.02760696,136.8954163,52.24943542,106.6925659,15.07664776,87.26980591,46.47999954,73.05410004,142.5700073,314.6700134,130.6499939,1294.469971,117.9636612,20.80999947,122.6200027,63.24000168,191.3899994,79.90000153,82.49357605,22.62277603,57.19395065,60.45771027,26.10709763,131.1036682,26.40856743,34.16999817,66.65000153,25.92306519,70.06999969,122.427948,94.40000153,33.63515472,43.26499939,25.52614975,98.43942261,70.61478424,53.86274338,76.63999939,208.8800049,125.9300003,26.29688263,82.21447754,170.4866638,74.73216248,45.78927994,67.13754272,48.70000076,45.54999924,52.90999985,66.43695831,30.06921196,98.78821564,39.71944809,15.5,40.24577713,39.84929657,44.86666489,49.59000015,28.92162895,110.0384979,102.6200027,22.80459404,246.3099976,48.51343536,41.52888107,32.91999817,83.83560944,47.11712265,550.3599854,47.45649719,3.746449709,84.84435272,53.28404999,15.31979561,47.33000183,41.06193542,29.53000069,260.6199951,43.63072205,66.40237427,167.2299957,60.31000137,69.94999695,72.85826111,124.1600037,80.46059418,66.62402344,104.8569489,73.48999786,63.73944855,30.02492142,39.43732071
21/09/2015,30.66955757,83.31999969,1.809999943,160.5099945,57.00999832,666.9799805,635.4400024,548.3900146,41.77635193,133.7137451,52.21256256,108.3477173,14.8021841,86.67838287,47.40999985,73.87700653,140.8399963,297.1600037,122.0899963,1307.47998,117.6585541,21.07999992,119.1399994,63.47999954,194.5,80.58999634,83.35267639,22.62277603,57.67650223,61.42573929,26.32079506,132.397995,26.35230446,33.83499908,67.84999847,25.82343674,70.58000183,122.2730713,95.55000305,33.63515472,43.90499878,25.69033623,95.98843384,70.73390961,53.70588303,76.44999695,200.1900024,118.6600037,26.42374802,83.48389435,168.3133392,75.06076813,44.68132782,64.16809845,49.09000015,45.84000015,53.97999954,66.95183563,29.71038818,97.83643341,39.65447998,15.75,40.82891464,39.84929657,45.08000183,48.15999985,28.79250717,110.0959167,100.3000031,23.03958893,246.8099976,48.72019958,41.63598633,34.25,84.43025208,47.06519699,529.3800049,47.76566315,3.775872231,84.70193481,53.94025803,15.38815498,47.72000122,42.01390076,29.93000031,264.2000122,43.31125641,66.1911087,168.6900024,60.45000076,71.09999847,74.16571808,118.1900024,82.09789276,66.96652222,105.7586975,73.18000031,61.98855591,30.45346069,39.18754196
22/09/2015,30.5625267,84.66000366,1.730000019,159.2400055,56.86999893,653.2000122,622.6900024,538.4000244,39.8049469,132.6592255,50.8756752,106.6455231,14.29111004,84.04118347,46.93000031,73.22052002,136.1199951,299.0599976,117.9700012,1288.949951,115.2916946,21.20999908,117.6100006,62.91999817,193.4199982,80.05000305,82.10220337,22.26846313,57.07529449,60.48704529,26.23895454,131.880249,25.57392693,33.30500031,69.18000031,25.51459312,68.69000244,120.8696442,92.95999908,33.11949539,43.13999939,25.67102051,96.68743134,69.23109436,53.10980225,76.16000366,193.0899963,117.7799988,25.97973061,83.52237701,164.7366638,73.12770844,44.86296844,61.87740326,48.27999878,45.04000092,54.72000122,64.88282776,29.71038818,94.68362427,38.96775818,15.40999985,40.63454056,39.04952621,44.84666824,46.65000153,27.73192787,108.7469788,98.47000122,22.41292572,244.8899994,47.41926956,41.08262634,33.34999847,83.22296906,46.67580032,530.1799927,47.26327133,3.775872231,82.30954742,53.54653168,15.07674503,47.50999832,41.55263901,29.68000031,260.9400024,42.54452133,65.4077301,165.7799988,58.24000168,69.88999939,73.64672852,114.4100037,80.66526794,63.2695694,105.0823669,72.88999939,59.53919983,30.28383064,38.64173889
23/09/2015,30.76686096,85.5,1.700000048,159.6300049,57.20999908,653.289978,622.3599854,536.0700073,39.85326385,132.4683533,50.89410782,107.5107346,13.82735825,81.32642365,46.91999817,73.38695526,132.3699951,298.3399963,117.8199997,1275.98999,116.0683289,21.18000031,117.0400009,63.02000046,191.3800049,80.08999634,82.64630127,22.39247513,57.27305984,60.86838531,26.08436584,134.4503632,24.92684364,32.49499893,69.88999939,25.49466705,69.45999908,118.2176361,93.97000122,32.99285126,43.68999863,25.61307144,95.76147461,69.07530212,52.96862793,76.65000153,189.9299927,116.4899979,26.04315758,84.23401642,163.293335,72.84741974,43.48256302,60.0391655,48.34999847,45,53.52999878,64.5681839,29.27980232,91.79847717,38.37380981,14.81000042,40.60676193,39.31921768,44.78666687,45.40999985,27.39070129,109.531456,98.06999969,22.52063179,247.8500061,47.3675766,41.40393066,34.15999985,83.24996948,46.34698105,536.5,47.43717575,3.756257534,83.65763092,54.17461777,15.15269756,47.56999969,42.22980499,29.86000061,261.0599976,42.51714325,64.52754211,168.1000061,58.16999817,70.25,74.11581421,111.8600006,81.34436035,62.73390579,104.8068314,72.62999725,56.1026268,30.45346069,38.40120316
24/09/2015,30.64036751,83.91000366,1.720000029,157.0500031,56.95999908,654.9099731,625.7999878,533.75,38.89654541,130.4592743,49.78771973,108.1502151,13.90307236,81.63668823,47.04999924,73.58113861,132.5899963,293.0100098,113,1281.130005,114.736969,21.04999924,113.8799973,62.33000183,184.9299927,79.37000275,82.23583984,22.50762177,57.72396851,59.76346588,25.83430099,133.9326477,24.74865723,33.34999847,69.25,25.51459312,68.80999756,116.6303101,94.41000366,33.18281937,43.81999969,25.32332993,93.05630493,68.40634918,52.48627472,76.08000183,188.2799988,111.9499969,25.80756187,84.4936676,163.7200012,71.07866669,43.77317047,59.75637054,48.18999863,44.70999908,52.84999847,65.0258255,29.08244705,91.72909546,38.30884933,15.34000015,40.6437912,39.17971802,45.71333313,45.56000137,27.1970253,108.0103149,103.7600021,22.9514637,247.9799957,46.94543076,41.35930252,33.90999985,83.31304169,46.09602737,522,47.22462845,3.707220078,81.97725677,54.71833038,15.07674503,47.02999878,41.72929001,29.80999947,263.1199951,42.67231369,64.18424225,168.0099945,56.33000183,69.59999847,73.38722992,111.1100006,79.77218628,62.69878006,102.6275406,72.48999786,55.72079468,30.71238136,38.85451126
25/09/2015,31.19499207,83.12999725,1.710000038,149.25,56.65000153,640.1500244,611.9699707,524.25,38.88689423,125.9321671,50.19339371,107.8775024,13.81789494,82.75167084,46.97000122,74.24686432,134.3399963,284.7900085,108.6900024,1252.76001,117.1777878,20.95999908,108.3899994,60.70999908,183.5299988,79.63999939,84.38361359,23.05680656,56.89334869,59.92969513,25.70698929,134.5613556,24.87057114,32.66999817,70.11000061,25.23563576,69.48999786,116.1947632,92.76999664,33.20995712,43.88999939,25.09153748,90.90487671,68.68125916,51.41568756,74.54000092,175.5399933,106.6200027,26.10659027,84.51291656,158.636673,71.30096436,44.14551163,59.46414185,47.95999908,44.47000122,52.58000183,65.31186676,29.16318512,91.11439514,38.40165329,14.90999985,40.67156219,39.80280685,45.40999985,43.61000061,27.27081108,108.2208023,102.2399979,23.11792374,252.2200012,45.79957199,41.67168045,33.77000046,84.21401978,46.05276871,490.6700134,47.41785049,3.726834536,83.32536316,54.36210632,15.14509964,46.79999924,41.93538666,30.05999947,256.9100037,43.05567932,64.56275177,169.1499939,55.41999817,69.30999756,73.63674927,103.2799988,79.37215424,61.88210678,103.1285324,72.56999969,54.23067856,31.16770172,38.78974915
28/09/2015,30.46522522,80.51999664,1.659999967,145.6000061,55.33000183,624.25,594.8900146,504.0599976,37.76589584,120.2142029,49.29905701,105.7427139,13.60021496,80.55078125,46.13999939,72.69348907,133.0599976,272.2799988,99.37999725,1199.140015,111.7321701,20.47999954,104.7900009,58.15000153,172.1000061,78.51000214,81.85401917,22.72906876,54.78912354,58.70744324,24.92041016,132.712326,24.37353897,30.93000031,68.69999695,24.0500679,66.45999908,112.9716797,89.20999908,32.68525314,42.26499939,24.54103088,86.05735016,66.09712219,50.39215851,72.44999695,167.5099945,95.16000366,26.06128502,82.91649628,154.5033264,69.41622162,44.03654099,58.22923279,43.09000015,41.15999985,50.36999893,63.09031296,28.70569038,89.38038635,37.91907883,14.06000042,40.06991577,38.71973801,44.69333267,40.86000061,26.83735085,109.3975296,99.47000122,22.81438255,245.8800049,44.60203552,40.84164429,32.25,83.31304169,45.46434784,453.980011,45.88170242,3.648375511,78.52159882,52.28098679,15.19067478,46.25,39.78611374,28.46999931,248.4299927,42.8548584,61.60527039,164.3600006,53.72000122,67.63999939,71.58074951,98.5,76.86968994,59.93265533,101.664032,70.55000305,50.68235016,30.92664909,37.61485672
29/09/2015,29.83276367,79.83000183,1.669999957,147.75,55.90999985,622.6099854,594.9699707,496.0700073,37.86253738,121.6505051,49.83381271,102.5640182,13.77057171,82.61593628,45.24000168,73.12806702,136.6799927,278.230011,96.81999969,1200.319946,110.6411972,20.44000053,105.3399963,59.47999954,167.3600006,78.80999756,80.9471817,22.71135712,53.4917717,59.23545074,25.07045364,132.8695221,24.3266468,31.39999962,66.23999786,23.9902916,66,110.3487396,86.66999817,33.01093292,42.38000107,24.99495697,87.14668274,66.6102829,50.96078491,72.02999878,169.8200073,99.58999634,26.49624443,83.50313568,151.8233337,69.36791229,43.75501251,59.2567482,42.49000168,40.70000076,49.81000137,62.39429855,28.82230568,86.05529022,38.67078781,14.38000011,40.20875549,38.103508,44.84999847,39.79999924,26.69901657,113.4538956,98.34999847,23.21583748,242.9799957,44.98110199,41.06477356,30.62999916,83.82660675,45.36915207,451.8200073,45.94932175,3.579722881,78.65450287,52.23411942,14.69697857,45.95999908,38.82433701,27.96999931,246.6499939,43.38427353,60.90990829,161.7100067,52.45999908,68.19000244,72.10971832,99.83000183,76.3394165,60.91617203,101.9906158,70.69999695,49.56476593,30.98021317,37.89239502
30/09/2015,30.0565567,82.22000122,1.720000029,156.3899994,56.75999832,638.3699951,608.4199829,511.8900146,37.52430725,125.7412796,52.00972366,103.7301788,13.90307236,85.30160522,44.13999939,74.30234528,137.4100037,291.8099976,105.3199997,1236.859985,115.5783234,20.68000031,108.1699982,59.95999908,175.8500061,79.33000183,81.85401917,23.25167656,54.80493927,61.22040176,25.8615799,133.6553192,25.22694206,31.59000015,66.66000366,24.34895134,67.75,113.9008636,89.90000153,33.11949539,43.30500031,26.14426231,89.13470459,66.1062851,52.04705811,74.25,175.8200073,110.3300018,27.31179047,85.3495636,153.1933289,69.01029205,45.40786362,61.5851593,42.93999863,41.02000046,50.65000153,65.0258255,29.9615612,90.38287354,39.98857117,14.97999954,40.96775055,39.09320068,45.04666519,40.25999832,27.29847336,114.9176407,103.2600021,24.13624954,250,44.94664001,42.51065445,31.04000092,84.96183014,46.49408722,465.1400146,46.8285141,3.667989731,79.94563293,53.28404999,14.78812122,46.18000031,39.06968689,28.72999954,248.3999939,45.20070267,62.12458801,163.3500061,53.04999924,70.55999756,73.76649475,104.1399994,77.30693054,70.26543427,102.9200897,68.86000061,49.47164154,31.61410332,39.22455215
01/10/2015,30.06628609,83.75,1.74000001,157.8200073,55.43999863,642,611.289978,520.7199707,37.88185883,127.4775848,50.65438461,103.0530548,13.88414383,83.35279846,43.13999939,74.79237366,137.5299988,287.2999878,109.7900009,1247.079956,112.9248581,20.52000046,112.8600006,60.15000153,181.7700043,79.94999695,81.60582733,22.97486877,55.45361328,61.86574173,26.10255623,133.6460724,25.34885597,31.29999924,67.44000244,24.81719971,67.19999695,116.0689468,90.94999695,32.11532211,43.75500107,26.54990005,89.2073288,65.68476105,52.58431244,73.68000031,157.2100067,117.9300003,27.1849308,85.45535278,151.8566742,69.37755585,45.04459381,60.74617386,43.95999908,41.97999954,50.27999878,66.84695435,29.30671501,90.00569916,39.15334702,14.77000046,41.29172134,39.41064835,44.73333359,41.40999985,26.9664669,112.3250046,105.9800034,23.66624832,251.8999939,44.50725937,42.96583939,31.47999954,84.55638885,46.01815033,472.9700012,46.23917007,3.717026949,79.14818573,53.8840065,14.6817894,46.40000153,39.38373566,28.54000092,239.8800049,44.21489716,62.34463882,165.5899963,53,71.41999817,78.00824738,107.2300034,78.73025513,68.8944397,102.9452133,72.19999695,48.15847397,31.25698853,38.72499084
